,key,ssim,emotion,age,race,gender,real_emotion,anon_emotion,real_age,anon_age,real_race,anon_race,real_gender,anon_gender
44,avatars___20220714--1031--NAB660,0.9887780865841272,1,0.0007081243093125522,1,1,surprise,surprise,29.00002509105252,29.000733215361834,white,white,Woman,Woman
45,avatars___20220726--1314--HNU630,0.9988789436182784,1,9.547584333802206e-06,1,1,neutral,neutral,20.000014826696948,20.000005279112614,asian,asian,Man,Man
46,avatars___20220727--1059--TMA321,0.9970023960768788,1,0.0018003694274248971,1,1,happy,happy,28.001842060961987,28.000041691534562,white,white,Man,Man
47,avatars___20220802--0838--IDD857,0.9925700113069337,1,0.0,1,1,neutral,neutral,29.0,29.0,white,white,Woman,Woman
48,avatars___20220805--1649--NCU289,0.9791613346535648,1,0.0,1,1,surprise,surprise,39.47308444878661,39.47308444878661,white,white,Man,Man
49,avatars___20220808--0809--DPE040,0.9913109372384185,1,0.0,0,1,happy,happy,23.0,23.0,latino hispanic,asian,Woman,Woman
50,avatars___20220808--1036--IBX730,0.9969295776480419,1,2.240548724330438e-08,1,1,sad,sad,25.000000005828465,25.000000028233952,asian,asian,Man,Man
51,avatars___20220809--1034--BJM420,0.9994071295997438,1,2.0662024979856142e-08,1,1,happy,happy,23.000000599133852,23.000000578471827,white,white,Man,Man
52,avatars___20220809--1321--UTC375,0.9781857313269862,1,0.0002342668026216188,1,1,neutral,neutral,20.999761623166734,20.999995889969355,asian,asian,Woman,Woman
53,avatars___20220811--1704--HAZ933,0.9808207781112324,1,5.11050330942453e-07,1,1,angry,angry,23.000000520965592,23.00000000991526,black,black,Man,Man
54,avatars___20220812--1031--KVG225,0.9975052868434667,1,8.526512829121202e-14,1,1,happy,happy,23.000000000000018,23.000000000000103,white,white,Man,Man
55,avatars___20220815--0815--GZL442,0.9966078118406421,1,0.0,1,1,fear,fear,20.0,20.0,white,white,Man,Man
56,avatars___20220815--1041--FZC097,0.9993156692865724,1,4.369837824924616e-13,1,1,sad,sad,23.000000000002803,23.000000000002366,white,white,Man,Man
57,avatars___20220815--1307--BMP511,0.9948220141033167,1,0.0,1,1,neutral,neutral,20.0,20.0,white,white,Woman,Woman
58,avatars___20220815--1656--MOP211,0.9771082128518613,0,0.0,1,1,happy,neutral,23.0,23.0,white,white,Man,Man
59,avatars___20220818--1304--VCN655,0.996352203735554,1,1.7801104910120102e-06,1,1,neutral,neutral,32.00000112431072,31.99999934420023,white,white,Man,Man
60,avatars___20220818--1653--SSF476,0.9996260375298285,1,0.0006309560889619092,1,1,neutral,neutral,22.006918366603557,22.006287410514595,white,white,Man,Man
61,avatars___20220819--0803--BUS250,0.9984656540968867,1,1.3625913304223687,1,1,neutral,neutral,26.610224040630527,27.972815371052896,white,white,Woman,Woman
62,avatars___20220819--1313--NYY338,0.9993994719871858,1,0.0,1,1,angry,angry,39.47308444878661,39.47308444878661,white,white,Man,Man
63,avatars___20220824--0804--GTU803,0.9990333874017948,1,3.242959678573243e-09,1,1,neutral,neutral,23.000000004809614,23.000000001566654,asian,asian,Man,Man
64,avatars___20220829--0836--KSA222,0.9989745603459125,1,1.205160415906903e-07,1,1,angry,angry,23.000000568453462,23.00000044793742,white,white,Man,Man
65,avatars___20220830--1711--JZN879,0.982531088513124,1,0.0,1,0,neutral,neutral,20.0,20.0,white,white,Man,Woman
66,avatars___20220831--0751--CMS162,0.9996809098546469,1,0.0,1,1,neutral,neutral,32.0,32.0,white,white,Man,Man
67,avatars___20220831--1047--ZUS575,0.9957750364522985,1,1.1686651646414248e-08,1,1,neutral,neutral,29.000000012682182,29.00000000099553,indian,indian,Woman,Woman
68,avatars___20220901--1305--LNP057,0.9906629006617742,1,0.1473050071091535,1,1,sad,sad,27.841881885888842,27.989186892997996,white,white,Woman,Woman
69,avatars___20221213--1425--VBY735,0.9445535741297982,1,0.0,1,0,angry,angry,20.0,20.0,latino hispanic,latino hispanic,Man,Woman
70,avatars___20230106--1047--QCW581,0.9861245457070865,1,0.2894986370171182,1,1,neutral,neutral,24.88977499554219,25.17927363255931,black,black,Man,Man
71,avatars___20230109--1327--NFS933,0.9999884400049437,1,0.00010473839938640594,1,1,neutral,neutral,29.002199744805694,29.002095006406307,latino hispanic,latino hispanic,Man,Man
72,avatars___20230124--1415--KKF424,0.9980497160527558,1,0.0,1,1,neutral,neutral,20.0,20.0,white,white,Woman,Woman
73,avatars___20230131--1229--WBX393,0.9972407132006096,1,0.0,1,1,neutral,neutral,20.0,20.0,white,white,Woman,Woman
74,avatars___20230206--1354--MFS340,0.9918666853062301,1,2.1700579111438856e-09,1,1,neutral,neutral,23.000000002170058,23.0,white,white,Man,Man
75,avatars___20230207--1619--DTW301,0.9996732740168403,1,0.0,1,1,happy,happy,20.0,20.0,black,black,Man,Man
76,avatars___20230213--0817--KGV285,0.9950428569351103,1,1.227462576025573e-11,1,1,angry,angry,23.000000000029086,23.00000000001681,white,white,Man,Man
77,avatars___20230222--1639--KYL945,0.9915724593325645,1,1.4210854715202004e-14,1,1,neutral,neutral,29.0,29.000000000000014,white,white,Woman,Woman
78,avatars___20230224--1102--UPC002,0.998149412283063,1,0.0,1,1,sad,sad,32.0,32.0,white,white,Woman,Woman
79,avatars___20230224--1359--CMZ386,0.9919944871886598,1,1.4824692584625154e-08,1,1,neutral,neutral,32.0000000155131,32.00000000068841,white,white,Man,Man
80,avatars___20230227--1052--TXE513,0.9993601271726561,1,0.0,1,1,happy,happy,39.47308444878661,39.47308444878661,latino hispanic,latino hispanic,Man,Man
81,avatars___20230227--1659--TRT983,0.996232555016821,1,0.0,1,1,angry,angry,29.0,29.0,white,white,Woman,Woman
82,avatars___20230228--1358--HUJ848,0.9996704553825055,0,0.0,1,1,neutral,sad,20.0,20.0,white,white,Man,Man
83,avatars___20230301--1646--VNS883,0.993774791556074,0,0.0011103897031254917,1,1,happy,sad,29.004757661372437,29.005868051075563,white,white,Man,Man
84,avatars___20230302--0808--SEI058,0.9982766742040072,1,1.0729195309977513e-12,1,1,neutral,neutral,23.000000000000533,23.000000000001606,white,white,Man,Man
85,avatars___20230302--1343--UWK768,0.9999814757077542,1,0.0,1,1,surprise,surprise,23.0,23.0,indian,indian,Man,Man
86,avatars___20230302--1654--LVY864,0.994937986788496,1,6.9737896853599715,1,0,happy,happy,22.339383451124316,29.313173136484288,asian,asian,Man,Woman
87,avatars___20230303--0802--EFQ599,0.9902761528235373,1,0.031945245652401866,1,1,neutral,neutral,20.04841243175158,20.016467186099177,white,white,Man,Man
88,avatars___20230303--1634--ZKN852,0.9923409112165246,1,0.12681600656005898,1,1,angry,angry,22.99835789939856,22.8715418928385,white,white,Man,Man
89,avatars___20230306--0812--CYQ521,0.9927098356713119,1,0.0,1,1,neutral,neutral,23.0,23.0,white,white,Man,Man
90,avatars___20230306--1402--IXG477,0.9969476836634569,0,0.00470971375761664,1,1,happy,fear,21.000423444263866,21.005133158021483,white,white,Woman,Woman
91,avatars___20230307--0805--FQC133,0.9999308079110572,1,5.366729283196037e-11,1,1,neutral,neutral,32.00000000079828,32.00000000085195,black,black,Woman,Woman
92,avatars___20230307--1648--KUG325,0.9944280983980122,1,2.2672800525924686e-07,1,1,neutral,neutral,23.000000059260763,23.00000028598877,white,white,Woman,Woman
93,avatars___20230308--1352--BDF920,0.9988464307940581,1,0.000370538211427629,1,1,happy,happy,29.000030910247006,29.000401448458433,white,white,Man,Man
94,avatars___20230308--1639--IKB041,0.9962226474823058,1,0.056226027982013704,1,1,angry,angry,23.05629502614777,23.000068998165755,white,white,Man,Man
95,avatars___20230309--0820--CPA784,0.9592627887830091,1,0.0,0,1,happy,happy,23.0,23.0,middle eastern,white,Man,Man
96,avatars___20230309--1343--RIM072,0.9985403013025964,1,3.199861193081688e-05,1,1,sad,sad,28.99996796616233,28.99999996477426,asian,asian,Man,Man
97,avatars___20230310--1106--FCT871,0.9985296715734241,1,0.0,1,1,fear,fear,32.0,32.0,white,white,Man,Man
98,avatars___20230313--0819--GCZ208,0.9997392563761253,1,0.0,1,1,neutral,neutral,32.0,32.0,white,white,Woman,Woman
99,avatars___20230313--1653--RHL466,0.998988107376573,1,4.507448011281667e-06,1,1,neutral,neutral,29.000013134433175,29.000008626985164,latino hispanic,latino hispanic,Man,Man
100,avatars___20230314--1632--PFN770,0.9805114852020932,1,0.0,1,1,neutral,neutral,23.0,23.0,white,white,Man,Man
101,avatars___20230315--0816--TEA904,0.997714309865261,1,0.0,1,1,neutral,neutral,53.0,53.0,latino hispanic,latino hispanic,Man,Man
102,avatars___20230315--1638--UIS049,0.9999566814550561,1,0.0,1,1,happy,happy,20.0,20.0,latino hispanic,latino hispanic,Man,Man
103,avatars___20230316--1103--BHK376,0.9958576546986515,1,5.186961971048731e-13,1,1,fear,fear,23.000000000000032,23.00000000000055,black,black,Man,Man
104,avatars___20230316--1356--GXR876,0.9876295351215606,1,0.0,1,1,neutral,neutral,23.0,23.0,white,white,Woman,Woman
105,avatars___20230317--1054--GBQ558,0.9979216061417913,1,0.0,1,1,sad,sad,23.0,23.0,white,white,Woman,Woman
106,avatars___20230317--1648--ONK818,0.9999238504249577,1,0.0,1,1,neutral,neutral,20.0,20.0,white,white,Woman,Woman
107,avatars___20230320--0810--ZJN985,0.999700267362349,1,0.46860790564961974,1,1,happy,happy,39.47308444878661,39.00447654313699,asian,asian,Man,Man
108,avatars___20230322--0820--QHY185,0.9942030292010957,1,0.0,1,1,surprise,surprise,32.0,32.0,white,white,Woman,Woman
109,avatars___20230322--1706--IBQ026,0.9954420045455439,1,0.00011121181972484351,1,1,happy,happy,23.0,23.000111211819725,white,white,Woman,Woman
110,avatars___20230323--1044--HRO745,0.9975829213802111,1,0.0003421600490227661,1,1,happy,happy,27.999989985193487,28.00033214524251,white,white,Woman,Woman
111,avatars___20230323--1348--ZQK191,0.9998087498747572,1,0.0,1,1,angry,angry,23.0,23.0,white,white,Man,Man
112,avatars___20230323--1656--MZL038,0.9976010118588703,1,3.509156289993598e-06,1,1,neutral,neutral,22.000003077287253,21.999999568130963,white,white,Man,Man
113,avatars___20230324--0820--AEY864,0.9422590230023088,1,4.0123503586176845,1,1,happy,happy,27.012350384432548,23.000000025814863,latino hispanic,latino hispanic,Man,Man
114,avatars___20230324--1118--ZZS850,0.999907958765019,1,0.0,1,1,neutral,neutral,23.0,23.0,asian,asian,Man,Man
115,avatars___20230324--1647--YWZ007,0.9857396817740689,1,0.0,1,1,happy,happy,20.0,20.0,white,white,Man,Man
116,avatars___20230327--1036--RSC756,0.9823230536566271,1,0.0014059660287699671,1,1,happy,happy,22.00751305766197,22.0061070916332,indian,indian,Man,Man
117,avatars___20230328--0800--BLY735,0.949622693991915,1,7.460698725481052e-14,1,1,neutral,neutral,23.000000000000018,23.000000000000092,white,white,Man,Man
118,avatars___20230328--1214--IEY203,0.9999845460412541,1,3.788154572248459e-07,1,1,neutral,neutral,29.000019782906747,29.000020161722205,asian,asian,Woman,Woman
119,avatars___20230330--0823--LMT312,0.9986612660633615,1,9.50380751874036e-09,1,1,neutral,neutral,29.000000013804243,29.000000004300436,white,white,Man,Man
120,avatars___20230330--1421--UCD539,0.9755110003858951,1,0.0,1,1,angry,angry,20.0,20.0,latino hispanic,latino hispanic,Woman,Woman
121,avatars___20230403--1022--RWS274,0.9836689127409302,0,0.0,1,1,neutral,angry,23.0,23.0,white,white,Man,Man
122,avatars___20230404--0804--GJI283,0.9799691348830402,1,0.0,1,1,neutral,neutral,23.0,23.0,white,white,Man,Man
123,avatars___20230404--1217--DED409,0.9983123339536837,1,0.0,1,1,neutral,neutral,32.0,32.0,white,white,Woman,Woman
124,avatars___20230405--1213--NWM763,0.9768584440508014,1,8.300153808704636e-08,1,1,happy,happy,23.000000083219867,23.00000000021833,indian,indian,Man,Man
125,avatars___20230405--1635--AAN112,0.9890369234325869,1,0.0,1,1,fear,fear,20.0,20.0,latino hispanic,latino hispanic,Man,Man
126,avatars___20230406--1655--IEM175,0.9993136149132765,1,0.718006197828938,1,1,fear,fear,24.53825952208331,23.820253324254374,white,white,Man,Man
127,avatars___20230407--1229--UMQ592,0.9999875881172763,1,0.0,1,1,angry,angry,32.0,32.0,black,black,Man,Man
128,avatars___20230410--0805--TWP078,0.9862065642737277,1,4.944906208947941e-07,0,1,happy,happy,29.00000049449062,29.0,middle eastern,white,Man,Man
129,avatars___20230410--1017--GVM433,0.9989056764559936,1,0.00012488740826910316,1,1,angry,angry,54.00059268045011,54.00046779304184,white,white,Woman,Woman
130,avatars___20230410--1641--ENU192,0.9915048139589717,1,0.0,1,1,happy,happy,32.0,32.0,white,white,Man,Man
131,avatars___20230412--1218--LCJ763,0.9999953901499475,1,0.0,1,1,angry,angry,23.0,23.0,white,white,Man,Man
132,avatars___20230413--1031--PDG961,0.9996020248753887,1,0.0,1,1,sad,sad,32.0,32.0,white,white,Woman,Woman
133,avatars___20230421--1716--ZWR419,0.9999766634540626,1,2.029310053330846e-11,1,1,happy,happy,32.00000000010181,32.00000000008151,latino hispanic,latino hispanic,Woman,Woman
134,avatars___20230424--1024--VOG927,0.9995095179554697,1,0.0,1,1,surprise,surprise,23.0,23.0,black,black,Man,Man
135,avatars___20230501--1015--PHE887,0.9999475178893064,1,1.9316281907322264e-09,1,1,fear,fear,23.000000256759872,23.0000002586915,white,white,Woman,Woman
136,avatars___20230502--0816--ORZ494,0.9825662986145327,1,7.756580657769518e-07,1,1,neutral,neutral,28.999999331915674,29.00000010757374,asian,asian,Woman,Woman
137,avatars___20230502--1030--NOG724,0.9997634312017388,1,0.0,1,1,neutral,neutral,20.0,20.0,latino hispanic,latino hispanic,Man,Man
138,avatars___20230502--1418--RWA092,0.9995628108962978,1,0.0,1,1,happy,happy,23.0,23.0,white,white,Man,Man
139,avatars___20230503--1006--HDM935,0.9735379303952262,1,1.6208592345757324,1,1,surprise,surprise,24.620859234575732,23.0,white,white,Man,Man
140,avatars___20230503--1400--JUP632,0.982035802146905,1,0.742086680719197,1,1,neutral,neutral,23.283220822592405,24.025307503311602,asian,asian,Man,Man
141,avatars___20230508--0828--XIK500,0.99915755134234,1,0.0,1,1,sad,sad,20.0,20.0,white,white,Woman,Woman
142,avatars___20230508--1015--XGD109,0.9954689652598856,1,0.0008361320565910546,1,1,happy,happy,28.004530862442333,28.005366994498925,white,white,Man,Man
143,avatars___20230511--0810--DUA525,0.9971081878402424,1,0.00026322604415440765,1,1,neutral,neutral,20.00001420513818,20.000277431182333,asian,asian,Man,Man
144,avatars___20230512--1009--ZEL435,0.9968336570878592,1,0.33956667035486277,1,1,sad,sad,28.65775829553936,28.997324965894222,asian,asian,Man,Man
145,avatars___20230515--0817--JUP244,0.9997246842320087,1,3.49509664765435e-05,1,1,neutral,neutral,26.000161431408607,26.00012648044213,white,white,Man,Man
146,avatars___20230515--1236--UII082,0.9998797493397751,1,0.0,1,1,happy,happy,39.47308444878661,39.47308444878661,white,white,Man,Man
147,avatars___20230516--0802--KOH994,0.9999974893108711,1,0.0,1,1,angry,angry,20.0,20.0,white,white,Woman,Woman
148,avatars___20230516--1240--UQD073,0.9785236288106436,1,0.0,1,1,neutral,neutral,23.0,23.0,white,white,Woman,Woman
149,avatars___20230517--1211--QZP994,0.9964884928653658,1,0.0,1,1,fear,fear,23.0,23.0,white,white,Man,Man
150,avatars___20230518--1009--RFZ285,0.9999872466787451,1,0.0,1,1,neutral,neutral,32.0,32.0,indian,indian,Man,Man
151,avatars___20230525--1403--IHO061,0.999964436060911,1,1.2428489526428166e-07,1,1,neutral,neutral,29.000000369347504,29.00000024506261,white,white,Woman,Woman
152,avatars___20230526--1657--TLD140,0.9986243366605971,1,0.0,1,1,happy,happy,20.0,20.0,latino hispanic,latino hispanic,Woman,Woman
153,avatars___20230530--1417--RKG241,0.9924225840418427,1,0.0,1,1,happy,happy,32.0,32.0,white,white,Woman,Woman
154,avatars___20230531--1207--KTI779,0.9967068218270355,1,3.211653165635653e-12,1,1,fear,fear,29.000000000009724,29.000000000006512,white,white,Woman,Woman
155,avatars___20230601--1051--NEB896,0.9992091691675459,1,0.11451202885945477,1,1,sad,sad,27.05847149350982,26.943959464650366,asian,asian,Man,Man
156,avatars___20230601--1208--UJD603,0.9999344202380109,1,0.0,1,1,angry,angry,20.0,20.0,latino hispanic,latino hispanic,Man,Man
157,avatars___20230601--1428--FJC651,0.9975727826677225,1,0.04073603030361994,1,1,sad,sad,28.91751535724671,28.95825138755033,asian,asian,Woman,Woman
158,avatars___20230602--0800--TOU998,0.9805940433441601,1,5.032039140928646e-08,1,1,angry,angry,23.00000005033388,23.00000000001349,white,white,Man,Man
159,avatars___20230602--1453--FMB793,0.9841780734954354,1,0.005003087344448431,1,1,neutral,neutral,28.99572133764741,29.00072442499186,asian,asian,Man,Man
160,avatars___20230605--1354--JJA915,0.9994318163070839,1,0.034188452641128464,1,1,happy,happy,22.630494574262485,22.596306121621357,white,white,Man,Man
161,avatars___20230607--0809--PZC599,0.9963539815319485,1,0.0,1,1,happy,happy,32.0,32.0,white,white,Man,Man
162,avatars___20230607--1409--HVO722,0.9768251680692931,1,12.000000443256127,1,1,neutral,neutral,32.00000044325613,20.0,white,white,Man,Man
163,avatars___20230607--1652--ZUE409,0.9987980995984113,1,0.0,1,1,happy,happy,23.0,23.0,white,white,Man,Man
164,avatars___20230608--1009--YIK625,0.9850655993825529,1,1.1366871888185415e-09,1,1,sad,sad,29.000000001726313,29.000000000589626,asian,asian,Woman,Woman
165,avatars___20230608--1209--EPY965,0.9994889330870188,1,0.0,1,1,happy,happy,28.0,28.0,white,white,Man,Man
166,avatars___20230609--0959--LXC339,0.999409157221717,1,0.0,1,1,sad,sad,20.0,20.0,white,white,Woman,Woman
167,avatars___20230612--1211--JFS610,0.9992532015963385,1,0.0,1,1,fear,fear,20.0,20.0,white,white,Woman,Woman
168,avatars___20230615--0808--WXT125,0.9705244735522461,1,1.7996626411331818e-10,1,1,angry,angry,23.000000000180012,23.000000000000046,white,white,Woman,Woman
169,avatars___20230615--1702--DAT749,0.9889181722624524,1,0.0,1,1,neutral,neutral,23.0,23.0,white,white,Man,Man
170,avatars___20230627--1045--UMJ550,0.9835021732376256,1,0.9536522615652103,1,1,angry,angry,22.853583806108674,21.899931544543463,white,white,Man,Man
171,avatars___20230627--1701--SIQ409,0.991457934730497,1,0.0,1,1,happy,happy,23.0,23.0,white,white,Man,Man
172,avatars___20230628--1405--IJB027,0.9996739109425825,1,1.856585440052072e-05,1,1,neutral,neutral,21.999830486171152,21.999811920316752,white,white,Man,Man
173,avatars___20230629--1004--QBN395,0.9996827600119778,1,1.2963195061388433e-05,1,1,neutral,neutral,28.999986731684373,28.999973768489312,white,white,Woman,Woman
174,avatars___20230629--1159--APP152,0.9717407017200735,1,1.057263064552128,1,1,happy,happy,27.956116011944644,29.013379076496772,white,white,Man,Man
175,avatars___20230630--1424--RSY180,0.9995876758481737,1,0.0,1,1,neutral,neutral,23.0,23.0,asian,asian,Man,Man
176,avatars___20230630--1651--HTL154,0.9986823375417875,1,0.0,1,1,surprise,surprise,32.0,32.0,black,black,Woman,Woman
177,avatars___20230703--0826--ZWG600,0.9962043268515759,1,1.2907492950615094,1,1,sad,sad,20.486374038434523,21.777123333496032,asian,asian,Man,Man
178,avatars___20230705--1657--HBT289,0.9998405221478316,1,2.665962028913782e-06,1,1,neutral,neutral,31.999994159486278,31.999996825448306,white,white,Woman,Woman
179,avatars___20230706--1016--CVR434,0.9834239277335484,1,4.000000664318733,1,1,happy,happy,32.00000069373815,28.000000029419418,white,white,Woman,Woman
180,avatars___20230707--0817--KIX259,0.9911667540452469,1,1.0863697639251768e-06,1,1,neutral,neutral,29.00000068154054,28.999999595170777,asian,asian,Woman,Woman
181,avatars___20230707--1200--MQL211,0.9091347722743681,1,1.0000853434964299,1,1,angry,angry,21.000199242243248,20.000113898746818,white,white,Man,Man
182,avatars___20230710--0814--WWY595,0.9234540639024329,0,0.000664095140063381,1,1,happy,sad,24.998528371265134,24.999192466405198,white,white,Man,Man
183,avatars___20230717--0836--PSV686,0.9891636970356705,1,0.21003313642531296,1,1,angry,angry,28.942283679397676,28.732250542972363,black,black,Man,Man
184,avatars___20230717--1225--QNG975,0.9985380976928687,1,4.781543054832582e-07,1,1,neutral,neutral,32.00000005473082,32.000000532885124,white,white,Man,Man
185,avatars___20230718--1021--UYF211,0.9977600990885518,1,1.0721857041657934,1,1,neutral,neutral,29.26751799748553,30.339703701651324,white,white,Man,Man
186,avatars___20230718--1434--YYA788,0.9700783134735073,1,2.9632467992257716e-05,1,1,neutral,neutral,29.00002963253916,29.000000000071168,black,black,Man,Man
187,avatars___20230719--1655--MVB233,0.9982675583065357,1,1.4733582400339174e-05,1,1,neutral,neutral,22.000272426818483,22.000257693236083,latino hispanic,latino hispanic,Woman,Woman
188,avatars___20230720--1025--CTP175,0.9978829373968234,1,3.765049407533638e-05,1,1,sad,sad,28.00005032896303,28.000012678468956,white,white,Woman,Woman
189,avatars___20230720--1415--MJX355,0.9948073774542368,1,0.0,1,1,happy,happy,32.0,32.0,asian,asian,Man,Man
190,avatars___20230721--1207--WOZ406,0.9895269111156345,1,0.0,1,1,sad,sad,29.0,29.0,white,white,Woman,Woman
